"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00417588","RICHARDSON, TX US","1980-06-12","96",",,0","74",",,0","74",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-13","95",",,0","74",",,0","74",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-14","95",",,0","73",",,0","78",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-15","97",",,0","75",",,0","80",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-16","97",",,0","74",",,0","76",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-17","99",",,0","74",",,0","76",",I,0,"
"USC00417588","RICHARDSON, TX US","1980-06-18","102",",,0","80",",I,0","82",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-19","103",",,0","70",",,0","73",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-20","100",",,0","67",",,0","72",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-21","102",",,0","72",",,0","86",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-22","95",",,0","73",",,0","80",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-23","102",",,0","80",",,0","80",",I,0,"
"USC00417588","RICHARDSON, TX US","1980-06-24","106",",,0","82",",I,0",,
"USC00417588","RICHARDSON, TX US","1980-06-25","108",",,0","82",",,0","82",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-26","112",",,0","82",",,0",,
"USC00417588","RICHARDSON, TX US","1980-06-27","112",",,0","88",",,0","408",",X,0,"
"USC00417588","RICHARDSON, TX US","1980-06-28","108",",,0","80",",,0","81",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-29","108",",,0","81",",,0","84",",,0,"
"USC00417588","RICHARDSON, TX US","1980-06-30","104",",,0","81",",,0","88",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-01","90",",,0","57",",,0","63",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-02","83",",,0","54",",,0","56",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-03","88",",,0","54",",,0","60",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-04","88",",,0","58",",,0","61",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-05","86",",,0","58",",,0","61",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-06","76",",,0","57",",,0","59",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-07","94",",,0","58",",,0","66",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-08","95",",,0","65",",,0","66",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-09","92",",,0","62",",,0","65",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-10","97",",,0","59",",,0","60",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-11","84",",,0","53",",,0","54",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-12","86",",,0","53",",,0","56",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-13","86",",,0","53",",,0","64",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-14","88",",,0","63",",,0","68",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-15","86",",,0","68",",,0","73",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-16","90",",,0","64",",,0","65",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-17","84",",,0","56",",,0","58",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-18","78",",,0","50",",,0","51",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-19","78",",,0","50",",,0","50",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-20","87",",,0","49",",,0","54",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-21","86",",,0","52",",,0","53",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-22","85",",,0","52",",,0","56",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-23","84",",,0","46",",,0","47",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-24","64",",,0","38",",,0",,
"USC00417588","RICHARDSON, TX US","1980-10-25","78",",,0","48",",,0","51",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-26","70",",,0","50",",,0","64",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-27","83",",,0","42",",,0","42",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-28","50",",,0","39",",,0","40",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-29","58",",,0","30",",,0","36",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-30","76",",,0","35",",,0","38",",,0,"
"USC00417588","RICHARDSON, TX US","1980-10-31","82",",,0","38",",,0","44",",,0,"
"USC00417588","RICHARDSON, TX US","2006-04-01","80",",,0","67",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-02","91",",,0","67",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-03","78",",,0","62",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-04","79",",,0","53",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-05","84",",,0","65",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-06","81",",,0","64",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-07","86",",,0","55",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-08","71",",,0","52",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-09","77",",,0","46",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-10","78",",,0","55",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-11","80",",,0","60",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-12","84",",,0","63",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-13","84",",,0","63",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-14","85",",,0","62",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-15","87",",,0","67",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-16","95",",,0","68",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-17","99",",,0","69",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-18","99",",,0","70",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-19","84",",,0","64",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-20","74",",,0","60",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-21","79",",,0","60",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-22","84",",,0","71",",I,0","61",",I,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-23","86",",,0","67",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-24","84",",,0","71",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-25","76",",,0","56",",,0","56",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-26","70",",,0","50",",,0","61",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-27","78",",,0","51",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-28","73",",,0","64",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-29","74",",,0","64",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-04-30","84",",,0","55",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-01","88",",,0","65",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-02","87",",,0","73",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-03","86",",,0","64",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-04","84",",,0","65",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-05","78",",,0","62",",,0","77",",I,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-06","72",",I,0","63",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-07","74",",,0","61",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-08","85",",,0","62",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-09","94",",,0","72",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-10","87",",,0","63",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-11","76",",,0","67",",I,0","54",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-12","86",",,0","53",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-13","89",",,0","61",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-14","84",",,0","69",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-15","78",",,0","58",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-16","80",",,0","57",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-17","84",",,0","56",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-18","92",",,0","59",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-19","97",",,0","70",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-20","94",",,0","71",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-21","90",",,0","69",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-22","90",",,0","70",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-23","89",",,0","72",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-24","89",",,0","73",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-25","92",",,0","73",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-26","90",",,0","73",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-27","92",",,0","73",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-28","87",",,0","76",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-29","89",",,0","74",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-30","88",",,0","71",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-05-31","87",",,0","74",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-01","85",",,0","71",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-02","90",",,0","70",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-03","89",",,0","66",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-04","94",",,0","71",",,0","84",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-05","94",",,0","75",",,0","84",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-06","98",",,0","74",",,0","86",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-07","93",",,0","70",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-08","98",",,0","71",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-09","97",",,0","75",",,0","87",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-10","98",",,0","75",",,0","87",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-11","96",",,0","76",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-12","97",",,0","74",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-13","92",",,0","77",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-14","92",",,0","71",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-15","94",",,0","72",",,0","86",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-16","93",",,0","76",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-17","89",",,0","72",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-18","92",",,0","69",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-19","93",",,0","72",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-20","93",",,0","71",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-21","94",",,0","74",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-22","94",",,0","77",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-23","91",",,0","78",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-24","94",",,0","73",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-25","95",",,0","72",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-26","88",",,0","72",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-27","91",",,0","64",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-28","93",",,0","67",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-29","94",",,0","69",",,0","84",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-06-30","94",",,0","71",",,0","84",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-01","94",",,0","75",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-02","92",",,0","73",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-03","89",",,0","74",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-04","93",",,0","73",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-05","90",",,0","73",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-06","90",",,0","72",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-07","92",",,0","68",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-08","94",",,0","71",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-09","96",",,0","75",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-10","98",",,0","76",",,0","88",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-11","99",",,0","78",",,0","89",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-12","101",",,0","78",",,0","89",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-13","101",",,0","79",",,0","88",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-14","101",",,0","79",",,0","90",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-15","101",",,0","80",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-16","103",",,0","82",",,0","93",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-17","104",",,0","83",",,0","93",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-18","105",",,0","81",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-19","102",",,0","82",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-20","100",",,0","82",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-21","102",",,0","80",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-22","97",",,0","80",",,0","87",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-23","89",",,0","74",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-24","95",",,0","73",",,0","85",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-25","97",",,0","75",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-26","94",",,0","74",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-27","101",",,0","75",",,0","87",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-28","96",",,0","78",",,0","89",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-29","100",",,0","78",",,0","90",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-30","100",",,0","80",",,0","90",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-07-31","99",",,0","79",",,0","89",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-01","100",",,0","78",",,0","88",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-02","100",",,0","77",",,0","88",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-03","101",",,0","79",",,0","90",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-04","102",",,0","81",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-05","102",",,0","83",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-06","99",",,0","75",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-07","93",",,0","75",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-08","99",",,0","76",",,0","89",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-09","102",",,0","80",",,0","91",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-10","102",",,0","82",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-11","104",",,0","76",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-12","102",",,0","83",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-13","100",",,0","78",",,0","90",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-14","102",",,0","79",",,0","87",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-15","103",",,0","82",",,0","91",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-16","103",",,0","80",",,0","93",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-17","104",",,0","80",",,0","91",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-18","103",",,0","81",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-19","101",",,0","81",",,0","91",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-20","102",",,0","82",",,0","91",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-21","103",",,0","83",",,0","86",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-22","101",",,0","81",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-23","101",",,0","78",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-24","101",",,0","78",",,0","90",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-25","102",",,0","81",",,0","92",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-26","102",",,0","81",",,0","87",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-27","98",",,0","75",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-28","80",",,0","75",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-29","88",",,0","74",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-30","90",",,0","66",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-08-31","95",",,0","71",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-01","97",",,0","75",",,0","83",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-02","92",",,0","78",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-03","79",",,0","73",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-04","76",",,0","68",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-05","87",",,0","68",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-06","86",",,0","65",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-07","88",",,0","63",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-08","89",",,0","68",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-09","90",",,0","70",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-10","91",",,0","71",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-11","95",",,0","74",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-12","89",",,0","67",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-13","85",",,0","60",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-14","90",",,0","58",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-15","93",",,0","71",",,0","86",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-16","96",",,0","78",",,0","88",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-17","88",",,0","69",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-18","83",",,0","62",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-19","85",",,0","56",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-20","87",",,0","60",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-21","89",",,0","65",",,0","84",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-22","95",",,0","79",",,0","86",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-23","86",",,0","70",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-24","77",",,0","61",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-25","83",",,0","63",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-26","87",",,0","53",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-27","92",",,0","53",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-28","92",",,0","64",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-29","92",",,0","55",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-09-30","94",",,0","67",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-01","93",",,0","70",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-02","92",",,0","72",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-03","91",",,0","70",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-04","91",",,0","69",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-05","89",",,0","68",",,0","78",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-06","85",",,0","68",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-07","83",",,0","59",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-08","84",",,0","54",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-09","85",",,0","56",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2006-10-10","74",",,0","62",",,0","68",",,0,2400"
